id1,id2,Symbol,vq_star,number_of_causal,total,OMIM
6817,D000544,SULT1A1,0.0,0,1,0
6783,D000544,SULT1E1,0.0,0,1,0
6822,D000544,SULT2A1,0.0,0,1,0
7341,D000544,SUMO1,0.0,0,2,0
6613;6612,D000544,SUMO2,0.0,0,1,0
6612,D000544,SUMO3,0.0,0,2,0
6821,D000544,SUOX,0.0,0,2,0
851752,D000544,SUP35,0.0,0,5,0
852440,D000544,SUP45,0.0,0,1,0
55578,D000544,SUPT20H,0.0,0,1,0
6829,D000544,SUPT5H,0.0,0,1,0
9900,D000544,SV2A,0.0,0,3,0
9899,D000544,SV2B,0.0,0,1,0
55638,D000544,SYBU,0.0,0,1,0
342898,D000544,SYCN,0.0,0,1,0
25949,D000544,SYF2,0.0,0,2,0
6850,D000544,SYK,0.0,0,1,0
6853,D000544,SYN1,0.8897149159561243,1,15,0
6854,D000544,SYN2,0.0,0,1,0
6855,D000544,SYP,0.9013891052947376,8,100,0
6857,D000544,SYT1,0.0,0,3,0
111345,D000544,Saa,0.0,0,1,0
20778,D000544,Scarb1,0.0,0,3,0
11354,D000544,Scgb1b27,0.0,0,10,0
361725,D000544,Scgb2a1,0.0,0,1,0
20264,D000544,Scn10a,0.0,0,1,0
20265,D000544,Scn1a,0.0,0,1,0
399548,D000544,Scn4b,0.0,0,1,0
15529,D000544,Sdc2,0.9371434859921498,1,6,0
25044,D000544,Sds,0.0,0,1,0
290549,D000544,Selenok,0.0,0,2,0
114679,D000544,Selenom,0.0,0,1,0
235072,D000544,Septin7,0.0,0,1,0
71907,D000544,Serpina9,0.0,0,1,0
282665,D000544,Serpinb1-ps1,0.0,0,1,0
18787,D000544,Serpine1,0.0,0,1,0
29366,D000544,Serpine2,0.9832592574791684,1,3,0
295703,D000544,Serping1,1.0,1,1,0
307947,D000544,Setsip,0.0,0,1,0
75062,D000544,Sf3a3,0.0,0,1,0
29517,D000544,Sgk1,0.0,0,1,0
100125849,D000544,Sh3,1.0,1,1,0
24056,D000544,Sh3bp5,0.0,0,2,0
78957,D000544,Shank1,0.0,0,1,0
24775,D000544,Shbg,0.0,0,5,0
20416,D000544,Shc1,0.0,0,2,0
20418,D000544,Shc3,0.0,0,1,0
140941,D000544,Siah1,0.0,0,1,0
29336,D000544,Sigmar1,0.0,0,4,0
93759,D000544,Sirt1,0.0,0,2,0
69983,D000544,Sis,0.0,0,1,0
114693,D000544,Skull6,0.0,0,1,0
18174,D000544,Slc11a2,0.0,0,1,0
60422,D000544,Slc18a3,0.0,0,10,0
25550,D000544,Slc1a1,0.0,0,1,0
20511,D000544,Slc1a2,0.0,0,5,0
29483,D000544,Slc1a3,0.9267027645561372,1,7,0
303140,D000544,Slc22a21,0.0,0,1,0
29726,D000544,Slc22a5,0.0,0,1,0
25351,D000544,Slc2a2,0.0,0,1,0
25551,D000544,Slc2a3,0.0,0,1,0
20528,D000544,Slc2a4,0.0,0,1,0
22784,D000544,Slc30a3,0.0,0,3,0
63993,D000544,Slc5a7,0.9913673052914228,1,2,0
24898,D000544,Slc6a3,0.0,0,1,0
25553,D000544,Slc6a4,0.0,0,3,0
50690,D000544,Slc6a8,0.0,0,1,0
11987,D000544,Slc7a1,0.0,0,1,0
11988,D000544,Slc7a2,0.0,0,1,0
50719,D000544,Slc7a5,0.0,0,1,0
110891,D000544,Slc8a2,0.0,0,1,0
110893,D000544,Slc8a3,0.0,0,1,0
20544,D000544,Slc9a1,0.0,0,1,0
83537,D000544,Smpd2,0.0,0,2,0
25012,D000544,Snap25,0.0,0,7,0
20616,D000544,Snap91,0.0,0,1,0
77634,D000544,Snapc3,0.0,0,1,0
20617,D000544,Snca,0.9161645259684952,2,18,0
113893,D000544,Sncb,0.0,0,3,0
64347,D000544,Sncg,0.0,0,1,0
20655,D000544,Sod1,0.9298410826557078,3,20,0
20656,D000544,Sod2,0.9863909573268096,2,4,0
20660,D000544,Sorl1,0.0,0,2,0
85244,D000544,Spa17,0.0,0,1,0
54141,D000544,Spag5,0.8210294262318998,1,16,0
49805,D000544,Spn42Da,1.0,1,1,0
49804,D000544,Spn88Ea,1.0,1,1,0
64159,D000544,Sptan1,0.0,0,4,0
100689326,D000544,Sptlc1,0.0,0,1,0
113894,D000544,Sqstm1,0.0,0,1,0
83805,D000544,Src,0.0,0,2,0
56029,D000544,Srcin1,0.0,0,1,0
20807,D000544,Srf,0.0,0,1,0
20818,D000544,Srprb,0.0,0,1,0
27364,D000544,Srr,0.0,0,1,0
24797,D000544,Sst,0.0,0,24,0
70356,D000544,St13,0.0,0,1,0
25197,D000544,St6gal1,1.0,1,1,0
20848,D000544,Stat3,0.0,0,1,0
20850,D000544,Stat5a,0.0,0,1,0
20851,D000544,Stat5b,0.0,0,1,0
29332,D000544,Stmn1,0.0,0,1,0
84510,D000544,Stmn2,0.0,0,1,0
20901,D000544,Strap,0.0,0,1,0
20907,D000544,Stx1a,0.0,0,1,0
56389,D000544,Stx5a,0.0,0,1,0
20910,D000544,Stxbp1,0.0,0,1,0
64051,D000544,Sv2a,0.0,0,1,0
170933,D000544,Syf2,0.0,0,1,0
24949,D000544,Syn1,0.0,0,4,0
20973,D000544,Syngr2,0.0,0,1,0
20977,D000544,Syp,0.0,0,35,0
25716,D000544,Syt1,0.0,0,4,0
192189,D000544,Syt17,0.0,0,2,0
134864,D000544,TAAR1,0.0,0,2,0
6863,D000544,TAC1,0.8801963645979045,3,47,0
6866,D000544,TAC3,0.0,0,1,0
6869,D000544,TACR1,0.0,0,3,0
6876,D000544,TAGLN,0.0,0,1,0
57551,D000544,TAOK1,0.0,0,1,0
6890,D000544,TAP1,0.0,0,1,0
6891,D000544,TAP2,0.0,0,2,0
23435,D000544,TARDBP,0.9915551682101664,1,2,0
6897,D000544,TARS1,0.0,0,1,0
338399,D000544,TAS2R62P,0.9887485929298692,13,27,0
338412,D000544,TAS2R64P,0.9890381048335984,14,29,0
6898,D000544,TAT,0.0,0,4,0
6908,D000544,TBP,0.977130384867139,2,5,0
9496,D000544,TBX4,0.0,0,1,0
6942,D000544,TCF20,1.0,1,1,0
6929,D000544,TCF3,0.0,0,2,0
6925,D000544,TCF4,0.0,0,4,0
6934,D000544,TCF7L2,0.0,0,1,0
10312,D000544,TCIRG1,0.0,0,7,0
6947,D000544,TCN1,0.990271339634738,1,2,0
6950,D000544,TCP1,0.0,0,1,0
7013,D000544,TERF1,0.0,0,1,0
7014,D000544,TERF2,0.0,0,1,0
7015,D000544,TERT,0.0,0,1,0
84066,D000544,TEX35,0.0,0,1,0
7018,D000544,TF,0.9373989703417652,8,62,0
7019,D000544,TFAM,0.0,0,4,0
7020,D000544,TFAP2A,0.0,0,10,0
7023,D000544,TFAP4,0.0,0,2,0
7024,D000544,TFCP2,0.9783029140747048,3,10,0
7031,D000544,TFF1,0.0,0,3,0
7035,D000544,TFPI,0.0,0,2,0
7980,D000544,TFPI2,0.0,0,1,0
7037,D000544,TFRC,0.929669084833012,2,19,0
100339135,D000544,TG,0.0,0,1,0
7039,D000544,TGFA,0.0,0,2,0
7040,D000544,TGFB1,0.966743746247704,17,75,0
7041,D000544,TGFB1I1,0.0,0,1,0
7042,D000544,TGFB2,0.9802076708803312,3,10,0
7043,D000544,TGFB3,0.9865979913050622,2,5,0
7045,D000544,TGFBI,0.0,0,1,0
7046,D000544,TGFBR1,0.0,0,1,0
7048,D000544,TGFBR2,0.976619517675958,1,4,0
7051,D000544,TGM1,0.9814362215355108,2,6,0
7052,D000544,TGM2,0.9583458204750344,4,21,0
7053,D000544,TGM3,1.0,1,1,0
10618,D000544,TGOLN2,0.0,0,1,0
7054,D000544,TH,0.8802985383540873,2,32,0
7056,D000544,THBD,0.9954573233681024,2,3,0
7057,D000544,THBS1,0.986939721113272,1,2,0
7064,D000544,THOP1,0.9829787642005872,2,5,0
7067,D000544,THRA,0.0,0,1,0
7068,D000544,THRB,0.0,0,2,0
79178,D000544,THTPA,0.0,0,1,0
7070,D000544,THY1,0.0,0,1,0
7073,D000544,TIAL1,0.0,0,1,0
7074,D000544,TIAM1,0.0,0,2,0
7076,D000544,TIMP1,0.9824321669408804,3,8,0
7077,D000544,TIMP2,0.984498769566008,2,5,0
7078,D000544,TIMP3,0.0,0,1,0
7082,D000544,TJP1,0.0,0,4,0
7086,D000544,TKT,0.98294830888591,5,13,0
8277,D000544,TKTL1,0.0,0,1,0
81793,D000544,TLR10,0.0,0,1,0
7097;7098;7099,D000544,TLR2,1.0,1,1,0
7098,D000544,TLR3,0.0,0,3,0
7099,D000544,TLR4,0.9951541319564188,2,3,0
7100,D000544,TLR5,0.0,0,1,0
51311,D000544,TLR8,0.0,0,1,0
54106,D000544,TLR9,0.0,0,1,0
83941,D000544,TM2D1,0.0,0,2,0
10548,D000544,TM9SF1,0.0,0,1,0
10972,D000544,TMED10,0.0,0,2,0
10959,D000544,TMED2,0.0,0,1,0
23671,D000544,TMEFF2,1.0,1,1,0
25907,D000544,TMEM158,0.0,0,1,0
5651,D000544,TMPRSS15,0.0,0,1,0
9168,D000544,TMSB10,0.0,0,1,0
3371,D000544,TNC,0.0,0,1,0
7124,D000544,TNF,0.9412020321087646,33,239,0
7126,D000544,TNFAIP1,0.0,0,1,0
4982,D000544,TNFRSF11B,0.0,0,2,0
7132,D000544,TNFRSF1A,0.0,0,7,0
7133,D000544,TNFRSF1B,0.9547881370625976,2,13,0
8718,D000544,TNFRSF25,0.0,0,2,0
943,D000544,TNFRSF8,0.0,0,2,0
8743,D000544,TNFSF10,0.990898296417206,2,4,0
10452,D000544,TOMM40,0.0,0,1,0
7153,D000544,TOP2A,0.0,0,1,0
26092;7112;51056;8200,D000544,TOR1AIP1,0.0,0,1,0
7157,D000544,TP53,0.9218931283729154,6,62,0
7159,D000544,TP53BP2,0.0,0,1,0
7161,D000544,TP73,0.981533430431761,1,3,0
7167,D000544,TPI1,0.0,0,3,0
7170,D000544,TPM3,0.0,0,1,0
7173,D000544,TPO,0.9735151853290934,1,3,0
1200,D000544,TPP1,0.0,0,2,0
11076,D000544,TPPP,0.0,0,1,0
51673,D000544,TPPP3,0.9648504916074436,1,3,0
25823,D000544,TPSG1,0.0,0,1,0
7178,D000544,TPT1,0.0,0,1,0
6955,D000544,TRA,0.0,0,1,0
6434,D000544,TRA2B,0.0,0,1,0
8717,D000544,TRADD,0.0,0,2,0
7186,D000544,TRAF2,0.0,0,1,0
7189,D000544,TRAF6,0.0,0,1,0
100187907,D000544,TRAP,0.0,0,4,0
6957,D000544,TRB,0.0,0,1,0
6962,D000544,TRBV20OR9-2,0.0,0,1,0
54209,D000544,TREM2,0.9902786569004072,1,2,1
7200,D000544,TRH,0.861883337863604,1,19,0
7201,D000544,TRHR,0.0,0,1,0
10221,D000544,TRIB1,0.0,0,1,0
22954,D000544,TRIM32,0.0,0,1,0
51592,D000544,TRIM33,1.0,1,1,0
91107,D000544,TRIM47,0.9753870641614992,1,4,0
9322,D000544,TRIP10,1.0,1,1,0
4563,D000544,TRNG,0.9501211671591544,2,12,0
4566,D000544,TRNK,0.0,0,1,0
7225,D000544,TRPC6,1.0,1,1,0
7226,D000544,TRPM2,1.0,2,2,0
54822,D000544,TRPM7,0.9946552555746504,1,2,0
7248,D000544,TSC1,0.0,0,2,0
7249,D000544,TSC2,0.0,0,2,0
7253,D000544,TSHR,0.0,0,1,0
10194,D000544,TSHZ1,0.0,0,1,0
7102,D000544,TSPAN7,1.0,1,1,0
706,D000544,TSPO,0.0,0,6,0
84630,D000544,TTBK1,0.0,0,1,0
7273,D000544,TTN,0.0,0,1,0
7274,D000544,TTPA,0.9896259938871548,1,2,0
7276,D000544,TTR,0.9634900150311072,12,60,0
10376,D000544,TUBA1B,0.9650448758201874,3,14,0
10381,D000544,TUBB3,0.0,0,1,0
7284,D000544,TUFM,0.0,0,1,0
7294,D000544,TXK,0.9369064449081604,2,18,0
7295,D000544,TXN,0.9425545858559294,2,13,0
7296,D000544,TXNRD1,0.0,0,1,0
7298,D000544,TYMS,0.0,0,1,0
7299,D000544,TYR,0.0,0,1,0
7306,D000544,TYRP1,0.9692563976227964,29,127,0
68652,D000544,Tab2,0.0,0,1,0
21333,D000544,Tac1,0.9799657831578852,1,4,0
24807,D000544,Tacr1,0.0,0,1,0
64666,D000544,Taok2,0.0,0,2,0
387516,D000544,Tas2r146-ps1,0.0,0,1,0
234724,D000544,Tat,0.0,0,2,0
21380,D000544,Tbx1,0.0,0,1,0
21454,D000544,Tcp1,1.0,1,1,0
56720,D000544,Tdo2,0.0,0,1,0
21752,D000544,Tert,0.0,0,1,0
24825,D000544,Tf,0.0,0,6,0
21418,D000544,Tfap2a,0.0,0,1,0
83383,D000544,Tfap4,0.0,0,1,0
21781,D000544,Tfdp1,0.0,0,1,0
21784,D000544,Tff1,1.0,2,2,0
116592,D000544,Tff2,0.0,0,6,0
64678,D000544,Tfrc,0.0,0,5,0
100754730,D000544,Tgfa,0.0,0,1,0
21803,D000544,Tgfb1,0.9688084472377764,7,28,0
21809,D000544,Tgfb3,0.0,0,1,0
21813,D000544,Tgfbr2,0.0,0,1,0
21823,D000544,Th,0.0,0,7,0
64517,D000544,Thop1,1.0,1,1,0
21838,D000544,Thy1,0.9399012378964534,2,17,0
116510,D000544,Timp1,0.0,0,1,0
29543,D000544,Timp2,0.0,0,1,0
292994,D000544,Tjp1,0.0,0,4,0
115769,D000544,Tjp2,0.0,0,1,0
64524,D000544,Tkt,0.0,0,2,0
21897,D000544,Tlr1,0.0,0,1,0
24088,D000544,Tlr2,0.0,0,3,0
142980,D000544,Tlr3,0.0,0,1,0
21898,D000544,Tlr4,0.0,0,3,0
53791,D000544,Tlr5,0.0,0,1,0
21899,D000544,Tlr6,0.0,0,1,0
170743,D000544,Tlr7,0.0,0,1,0
170744,D000544,Tlr8,0.0,0,1,0
81897,D000544,Tlr9,0.0,0,2,0
21909,D000544,Tlx2,0.0,0,1,0
68581,D000544,Tmed10,0.0,0,1,0
56363,D000544,Tmeff2,1.0,1,1,0
24835,D000544,Tnf,0.7041258552556828,1,39,0
21937,D000544,Tnfrsf1a,0.9831794393136236,1,2,0
21938,D000544,Tnfrsf1b,0.0,0,1,0
362675,D000544,Tp73,0.0,0,1,0
54271,D000544,Tpsab1,0.0,0,2,0
246756,D000544,Tradd,0.0,0,1,0
22034,D000544,Traf6,1.0,1,1,0
328483,D000544,Trav6-3,0.0,0,1,0
83433,D000544,Trem2,0.0,0,1,0
22041,D000544,Trf,0.0,0,5,0
25569,D000544,Trh,0.0,0,5,0
20128,D000544,Trim30a,0.0,0,1,0
22060,D000544,Trp53-ps,0.9733656862313544,2,7,0
294329,D000544,Trpm2,0.0,0,1,0
110291,D000544,Ts1,0.0,0,1,0
64930,D000544,Tsc1,0.0,0,1,0
24230,D000544,Tspo,0.0,0,1,0
50500,D000544,Ttpa,0.0,0,1,0
22139,D000544,Ttr,0.8742363527291206,1,13,0
64158,D000544,Tuba1a,0.0,0,1,0
22152,D000544,Tubb3,0.0,0,2,0
116484,D000544,Txn1,0.9716251908040108,1,3,0
69672,D000544,Txndc15,0.0,0,1,0
22173,D000544,Tyr,0.0,0,1,0
22174,D000544,Tyro3,0.0,0,2,0
9039,D000544,UBA3,0.0,0,1,0
7314,D000544,UBB,0.9913371517083786,9,17,0
7322,D000544,UBE2D2,0.0,0,1,0
7329,D000544,UBE2I,0.0,0,1,0
3093,D000544,UBE2K,0.961140131219964,1,4,0
7332,D000544,UBE2L3,0.0,0,1,0
9040,D000544,UBE2M,0.0,0,1,0
27338,D000544,UBE2S,0.0,0,2,0
9354,D000544,UBE4A,0.0,0,1,0
850620,D000544,UBI4,0.0,0,1,0
29979,D000544,UBQLN1,0.9528769263397288,2,12,0
23190,D000544,UBXN4,0.0,0,1,0
7345,D000544,UCHL1,0.9551016210636334,3,14,0
7347,D000544,UCHL3,0.0,0,1,0
7351,D000544,UCP2,0.0,0,1,0
7357,D000544,UGCG,0.0,0,1,0
54658,D000544,UGT1A1,0.0,0,1,0
54657,D000544,UGT1A4,0.0,0,1,0
54600,D000544,UGT1A9,0.0,0,1,0
7364,D000544,UGT2B7,0.0,0,1,0
7374,D000544,UNG,0.0,0,1,0
5976,D000544,UPF1,0.0,0,1,0
7378,D000544,UPP1,0.0,0,1,0
7391,D000544,USF1,0.0,0,2,0
7398,D000544,USP1,0.0,0,1,0
7402,D000544,UTRN,0.0,0,1,0
192255,D000544,Ubb,0.0,0,1,0
109618,D000544,Ubb1,0.0,0,1,0
22190,D000544,Ubc,0.0,0,1,0
56791,D000544,Ube2l6,0.0,0,1,0
32977,D000544,Ubqn,1.0,1,1,0
22223,D000544,Uchl1,0.0,0,5,0
24861,D000544,Ugt1a1,0.0,0,2,0
396527,D000544,Ugt1a2,0.0,0,2,0
396551,D000544,Ugt1a3,0.0,0,1,0
113992;154516;301595,D000544,Ugt1a6a,0.0,0,1,0
154516,D000544,Ugt1a7c,0.0,0,3,0
301595,D000544,Ugt1a8,0.0,0,1,0
382018,D000544,Unc13a,0.0,0,1,0
7412,D000544,VCAM1,0.9705505244955988,1,4,0
1462,D000544,VCAN,0.0,0,1,0
7414,D000544,VCL,0.0,0,3,0
7415,D000544,VCP,0.9753599147053488,3,11,0
7416,D000544,VDAC1,0.0,0,1,0
7417,D000544,VDAC2,0.0,0,1,0
7419,D000544,VDAC3,0.0,0,1,0
7421,D000544,VDR,0.9882560088155198,1,2,0
7422,D000544,VEGFA,0.9688437836818776,5,21,0
7425,D000544,VGF,0.0,0,3,0
7428,D000544,VHL,0.0,0,2,0
7431,D000544,VIM,0.9152634431252034,2,21,0
7432,D000544,VIP,0.7786254189571736,1,31,0
7433,D000544,VIPR1,0.0,0,1,0
7436,D000544,VLDLR,0.970753852713892,6,23,0
441931,D000544,VN1R17P,0.0,0,2,0
57617,D000544,VPS18,0.0,0,1,0
9559,D000544,VPS26A,0.9961864330400338,2,3,0
55737,D000544,VPS35,0.990700178278659,1,2,0
27183,D000544,VPS4A,0.0,0,1,0
9525,D000544,VPS4B,0.0,0,1,0
7447,D000544,VSNL1,0.9905319832571856,1,2,0
7448,D000544,VTN,0.0,0,9,0
7450,D000544,VWF,0.9571491184320084,1,5,0
25624,D000544,Vamp1,0.0,0,1,0
22318,D000544,Vamp2,0.0,0,1,0
13003,D000544,Vcan,1.0,1,1,0
305679,D000544,Vcl,0.0,0,1,0
269523,D000544,Vcp,0.99117705261524,1,2,0
83529,D000544,Vdac1,0.0,0,1,0
22337,D000544,Vdr,0.0,0,1,0
83785,D000544,Vegfa,0.9817489946575229,1,3,0
29461,D000544,Vgf,0.0,0,1,0
22352,D000544,Vim,0.0,0,3,0
117064,D000544,Vip,0.0,0,4,0
22359,D000544,Vldlr,0.0,0,1,0
53612,D000544,Vti1b,0.0,0,1,0
7453,D000544,WARS1,1.0,2,2,0
532903,D000544,WARS2,0.0,0,1,0
7454,D000544,WAS,1.0,1,1,0
8976,D000544,WASL,1.0,1,1,0
728505,D000544,WDR82P1,0.0,0,1,0
7465,D000544,WEE1,0.0,0,1,0
10406,D000544,WFDC2,0.0,0,1,0
65125,D000544,WNK1,0.0,0,1,0
7471,D000544,WNT1,0.0,0,2,0
7472,D000544,WNT2,0.0,0,1,0
7482,D000544,WNT2B,0.0,0,1,0
89780,D000544,WNT3A,0.0,0,1,0
7490,D000544,WT1,0.0,0,1,0
8136,D000544,WT3,0.0,0,1,0
23286,D000544,WWC1,0.0,0,1,0
51741,D000544,WWOX,0.0,0,1,0
11060,D000544,WWP2,0.0,0,1,0
317371,D000544,Was,0.0,0,1,0
682507,D000544,Wasl,0.0,0,1,0
67701,D000544,Wfdc2,0.0,0,1,0
22406,D000544,Wld,0.0,0,1,0
22408,D000544,Wnt1,0.0,0,2,0
114487,D000544,Wnt2,0.8948261926734254,1,10,0
303181,D000544,Wnt3a,0.0,0,3,0
32838,D000544,Wnt5,0.0,0,1,0
252671,D000544,X11L,0.0,0,1,0
331,D000544,XIAP,0.9664556357337086,1,5,0
7507,D000544,XPA,0.0,0,1,0
7511,D000544,XPNPEP1,0.9850991623916922,1,3,0
63929,D000544,XPNPEP3,0.0,0,1,0
64132,D000544,XYLT2,0.0,0,3,0
289754,D000544,Xbp1,0.0,0,1,0
63879,D000544,Xiap,0.0,0,2,0
574437,D000544,Xlr3b,0.0,0,1,0
22590,D000544,Xpa,0.0,0,1,0
170745,D000544,Xpnpep2,0.0,0,1,0
856377,D000544,YAP3,0.0,0,1,0
853562,D000544,YUH1,0.0,0,1,0
7531,D000544,YWHAE,0.0,0,1,0
7533,D000544,YWHAH,0.0,0,1,0
10971,D000544,YWHAQ,0.8839562522153339,1,19,0
7534,D000544,YWHAZ,0.0,0,7,0
7528,D000544,YY1,0.0,0,3,0
22631,D000544,Ywhaz,0.9928150803970986,1,2,0
24919,D000544,Yy1,0.0,0,2,0
7728,D000544,ZNF175,0.0,0,1,0
284390,D000544,ZNF763,0.0,0,3,0
362154,D000544,Zc3h15,0.0,0,1,0
11906,D000544,Zfhx3,0.0,0,1,0
47594,D000544,aPKC,0.9857869388833748,1,2,0
100158421,D000544,ache.L,1.0,1,1,0
41126,D000544,alpha-Man-IIa,0.0,0,1,0
33467,D000544,aph-1,0.0,0,3,0
172905,D000544,aph-2,0.0,0,1,0
180783,D000544,apl-1,0.0,0,4,0
30355,D000544,apoa1a,0.0,0,1,0
495356,D000544,apoe.L,0.0,0,1,0
553587,D000544,apoea,0.0,0,1,0
379251,D000544,app.S,0.9929284949616668,2,4,0
58083,D000544,appa,0.0,0,1,0
170846,D000544,appb,0.0,0,1,0
31151,D000544,arm,0.0,0,1,0
403005,D000544,bace1,0.0,0,1,0
44801,D000544,bsk,0.0,0,1,0
114424,D000544,cdh1,0.0,0,1,0
178272,D000544,ced-3,0.0,0,2,0
37229,D000544,cer,0.0,0,1,0
42066,D000544,cher,0.0,0,1,0
189507,D000544,cht-4,0.0,0,1,0
42896,D000544,crb,0.0,0,1,0
172981,D000544,daf-16,0.0,0,1,0
175410,D000544,daf-2,0.0,0,1,0
32078,D000544,dsh,0.0,0,1,0
37201,D000544,ena,0.0,0,1,0
30538,D000544,fgf8a,0.0,0,1,0
30705,D000544,fgfr1a,0.0,0,1,0
33501,D000544,gammaTub23C,0.0,0,1,0
176286,D000544,glp-1,0.9282046589457318,1,5,0
397953,D000544,grin1.L,0.9908342753027852,1,2,0
100127346,D000544,grin2a.L,0.0,0,1,0
399097,D000544,gsk3b.L,0.0,0,1,0
30654,D000544,gsk3ba,0.0,0,1,0
180074,D000544,his-2,0.0,0,1,0
181069,D000544,hlh-8,0.0,0,1,0
172017,D000544,hop-1,0.0,0,7,0
43392,D000544,htt,0.0,0,1,0
32661,D000544,if,0.0,0,2,0
178013,D000544,imp-2,0.0,0,1,0
378696,D000544,ins.S,0.0,0,1,0
30147,D000544,isl1a,0.0,0,1,0
34772,D000544,kuz,0.0,0,1,0
117208,D000544,l9Rl7,0.0,0,1,0
172597,D000544,lin-10,0.0,0,1,0
176282,D000544,lin-12,0.9684345250604484,8,28,0
172520,D000544,lrp-1,0.0,0,1,0
181369,D000544,lsd-1,0.0,0,1,0
47396,D000544,mTor,0.0,0,1,0
32771,D000544,mnb,0.0,0,1,0
494449,D000544,ncstn,0.0,0,1,0
13917590,D000544,ospC,0.0,0,1,0
301300,D000544,p53-ps,0.9496048312499016,1,11,0
2768852,D000544,par-1,0.0,0,2,0
251430,D000544,pen-2,0.995297992449088,1,2,0
380532,D000544,pomc.L,0.0,0,1,0
30221,D000544,psen1,1.0,2,2,0
399258,D000544,psen1.L,0.9978277460246848,5,6,0
58026,D000544,psen2,0.0,0,2,0
397713,D000544,psen2.S,0.9780167731461158,1,3,0
402810,D000544,psenen,1.0,1,1,0
175230,D000544,ptl-1,0.0,0,1,0
415099,D000544,rela,0.0,0,1,0
38168,D000544,rho,0.0,0,1,0
179878,D000544,sel-10,0.0,0,2,0
180441,D000544,sel-12,0.9743109922173634,8,31,0
31248,D000544,sgg,0.953508105744754,1,6,0
380592,D000544,slc22a5.L,0.0,0,1,0
446294,D000544,slc6a1.S,0.0,0,1,0
172498,D000544,spe-4,0.0,0,3,0
179192,D000544,spr-1,0.0,0,2,0
177704,D000544,spr-2,0.0,0,1,0
180722,D000544,spr-3,0.0,0,1,0
172596,D000544,spr-4,0.0,0,1,0
173214,D000544,spr-5,0.0,0,2,0
20767,D000544,sps,0.0,0,1,0
30590,D000544,tp53,0.0,0,1,0
176718,D000544,ubq-2,0.0,0,1,0
34294,D000544,und,0.0,0,1,0
100000591,D000544,wu:fi26d02,0.0,0,1,0
